
 viewer_countyname | factsk             | age_group_desc | dim_dayofweek | dim_month | dim_partname                  | dim_year | dimdate    | dimpartsk          | part_countyname | partsk             | viewersk           | vote | votecategory | votecost                                                 | votedate   | votemode
            Galway | 100594758472633534 |            >50 |             1 |         1 |                    April Page |     2017 | 2017-01-01 | 100594758472613912 |            Cork | 100594758472613912 | 100594758472615688 |    5 |         Jury |                                                      0.5 | 2017-01-01 |  Facebook
            Galway | 100594758472633535 |            >50 |             1 |         1 |              Michael Marshall |     2018 | 2018-01-07 | 100594758472613914 |            Cork | 100594758472613914 | 100594758472615688 |    2 |         Jury |                                                      0.5 | 2018-01-07 | Instagram
            Galway | 100594758472633536 |            >50 |             1 |         1 |                 Patrick Hicks |     2020 | 2020-01-05 | 100594758472613928 |         Donegal | 100594758472613928 | 100594758472615688 |    5 |         Jury |                                                        1 | 2020-01-05 |        TV
            Galway | 100594758472633537 |            >50 |             1 |         1 |    The Thomas Willis MD Combo |     2022 | 2022-01-02 | 100594758472613932 |           Kerry | 100594758472613932 | 100594758472615688 |    4 |         Jury |                                                        1 | 2022-01-02 |        TV
            Galway | 100594758472633538 |            >50 |             1 |         1 |                Denise Francis |     2013 | 2013-01-06 | 100594758472613934 |       Tipperary | 100594758472613934 | 100594758472615688 |    4 |         Jury | 0.200000000000000011102230246251565404236316680908203125 | 2013-01-06 |  Facebook
            Galway | 100594758472633539 |            >50 |             1 |         1 |        The Kevin Dillon Group |     2014 | 2014-01-05 | 100594758472613968 |        Kilkenny | 100594758472613968 | 100594758472615688 |    3 |         Jury | 0.200000000000000011102230246251565404236316680908203125 | 2014-01-05 | Instagram
            Galway | 100594758472634221 |            >50 |             1 |         1 |              Michael Marshall |     2018 | 2018-01-07 | 100594758472613914 |            Cork | 100594758472613914 | 100594758472615490 |    5 |     Audience |                                                        1 | 2018-01-07 |     Phone
            Galway | 100594758472634222 |            >50 |             1 |         1 |                  Renee Burton |     2013 | 2013-01-06 | 100594758472613920 |          Galway | 100594758472613920 | 100594758472615490 |    5 |     Audience | 0.200000000000000011102230246251565404236316680908203125 | 2013-01-06 |     Phone
            Galway | 100594758472634223 |            >50 |             1 |         1 |             Stephanie Jimenez |     2022 | 2022-01-02 | 100594758472613931 |           Kerry | 100594758472613931 | 100594758472615490 |    1 |     Audience |                                                      0.5 | 2022-01-02 | Instagram
            Galway | 100594758472634224 |            >50 |             1 |         1 |                   Lacey Burke |     2014 | 2014-01-05 | 100594758472614009 |         Leitrim | 100594758472614009 | 100594758472615490 |    1 |     Audience | 0.200000000000000011102230246251565404236316680908203125 | 2014-01-05 |  Facebook
            Galway | 100594758472634305 |            >50 |             1 |         1 |                   Angela York |     2020 | 2020-01-05 | 100594758472613911 |            Cork | 100594758472613911 | 100594758472615511 |    2 |     Audience |                                                        1 | 2020-01-05 |        TV
            Galway | 100594758472634306 |            >50 |             1 |         1 |                  Renee Burton |     2013 | 2013-01-06 | 100594758472613920 |          Galway | 100594758472613920 | 100594758472615511 |    1 |     Audience |                                                      0.5 | 2013-01-06 |        TV
            Galway | 100594758472634307 |            >50 |             1 |         1 |      The Vanessa Parker Group |     2017 | 2017-01-01 | 100594758472613923 |          Galway | 100594758472613923 | 100594758472615511 |    5 |     Audience |                                                        1 | 2017-01-01 |        TV
            Galway | 100594758472634308 |            >50 |             1 |         1 |    The Thomas Willis MD Combo |     2022 | 2022-01-02 | 100594758472613932 |           Kerry | 100594758472613932 | 100594758472615511 |    5 |     Audience |                                                        1 | 2022-01-02 |        TV
            Galway | 100594758472634309 |            >50 |             1 |         1 |         The Michael Key Group |     2016 | 2016-01-03 | 100594758472613961 |            Down | 100594758472613961 | 100594758472615511 |    3 |     Audience |                                                      0.5 | 2016-01-03 | Instagram
            Galway | 100594758472635157 |            >50 |             1 |         1 | The Carol Martinez Experience |     2015 | 2015-01-04 | 100594758472613921 |          Galway | 100594758472613921 | 100594758472615688 |    3 |     Audience | 0.200000000000000011102230246251565404236316680908203125 | 2015-01-04 |  Facebook
            Galway | 100594758472635158 |            >50 |             1 |         1 |                   Sharon Sims |     2016 | 2016-01-03 | 100594758472613925 |            Mayo | 100594758472613925 | 100594758472615688 |    3 |     Audience |                                                        1 | 2016-01-03 |        TV
            Galway | 100594758472635159 |            >50 |             1 |         1 |                    Mary Moore |     2021 | 2021-01-03 | 100594758472613930 |           Kerry | 100594758472613930 | 100594758472615688 |    1 |     Audience |                                                        1 | 2021-01-03 |        TV
            Galway | 100594758472635160 |            >50 |             1 |         1 |                  Cindy Hardin |     2019 | 2019-01-06 | 100594758472613947 |          Antrim | 100594758472613947 | 100594758472615688 |    5 |     Audience |                                                      0.5 | 2019-01-06 |  Facebook
            Galway | 100594758472635699 |            >50 |             1 |         1 | The Carol Martinez Experience |     2015 | 2015-01-04 | 100594758472613921 |          Galway | 100594758472613921 | 100594758472615803 |    3 |         Jury | 0.200000000000000011102230246251565404236316680908203125 | 2015-01-04 |     Phone
            Galway | 100594758472635700 |            >50 |             1 |         1 |     The Jeremiah Simmons Band |     2016 | 2016-01-03 | 100594758472613922 |          Galway | 100594758472613922 | 100594758472615803 |    3 |         Jury |                                                      0.5 | 2016-01-03 | Instagram
